hospital,frequency,month,procedure,satis,proc
35,High,1,Old,3.7227039,0
35,High,4,Old,3.6583517,0
35,Medium,4,Old,4.2569871,0
35,High,1,Old,4.2757983,0
35,Very high,2,Old,3.3492126,0
35,High,4,Old,2.4460115,0
35,Low,6,Old,4.3821187,0
35,Low,4,Old,3.3733141,0
35,High,7,Old,3.0586882,0
35,Low,1,Old,4.8526993,0
35,Low,4,Old,3.7125869,0
35,Low,1,Old,4.0926585,0
35,Low,4,Old,3.632262,0
35,High,7,Old,4.0783958,0
35,Medium,1,Old,4.1394043,0
35,Very high,1,Old,2.8894792,0
35,Low,3,Old,3.3000205,0
35,Very high,3,Old,3.9013422,0
35,Very high,1,Old,2.3528869,0
35,Low,7,Old,2.6696143,0
35,Medium,5,Old,4.4499564,0
35,Very high,4,Old,4.2060113,0
35,Medium,6,Old,4.0069613,0
35,High,4,Old,4.5868235,0
35,High,1,Old,3.6090264,0
35,High,3,Old,4.8699694,0
35,Medium,3,Old,3.995331,0
35,Medium,1,Old,3.1027646,0
35,High,7,Old,2.6610291,0
35,Low,4,Old,4.8884869,0
35,High,2,Old,4.2283311,0
35,Medium,1,Old,4.5154757,0
35,Low,5,Old,2.3750529,0
35,Medium,2,Old,4.0234113,0
35,Low,1,Old,2.995899,0
35,Low,6,Old,3.3660374,0
35,Medium,2,Old,4.635376,0
35,Low,1,Old,3.4378693,0
35,High,4,Old,4.1309195,0
35,Low,7,Old,3.237144,0
35,High,1,Old,3.0957046,0
35,Low,7,Old,2.7808325,0
35,Very high,1,Old,3.3017492,0
35,Low,7,Old,3.338341,0
35,Low,4,Old,3.060297,0
35,Medium,3,Old,3.9726057,0
35,High,1,Old,3.3774912,0
36,Medium,4,Old,3.7652962,0
36,Low,4,Old,5.3123083,0
36,Low,7,Old,5.7954874,0
36,Medium,6,Old,5.2752686,0
36,High,2,Old,5.4252734,0
36,Very high,1,Old,5.4078217,0
36,Very high,1,Old,4.710505,0
36,Medium,5,Old,4.6725574,0
36,Very high,6,Old,4.9538088,0
36,Very high,4,Old,6.3622217,0
36,Low,2,Old,5.2792788,0
36,Medium,1,Old,5.071629,0
36,High,2,Old,5.0590539,0
36,Very high,1,Old,4.5973701,0
36,Medium,1,Old,6.0149713,0
36,Low,1,Old,6.6055999,0
36,Very high,5,Old,5.262846,0
36,Very high,1,Old,3.6459241,0
36,Medium,1,Old,4.4006424,0
36,Medium,3,Old,5.6533771,0
36,Very high,6,Old,5.274591,0
36,Medium,6,Old,5.5022483,0
36,High,4,Old,5.4714999,0
36,Very high,4,Old,4.2388558,0
36,High,1,Old,6.286953,0
36,Low,1,Old,5.244772,0
36,Low,1,Old,6.328351,0
36,Very high,3,Old,3.6908228,0
36,Low,1,Old,4.6928568,0
36,Low,3,Old,6.7482367,0
36,Very high,6,Old,6.6364646,0
36,Medium,2,Old,6.3747191,0
36,Low,7,Old,6.4996529,0
36,Low,6,Old,5.103374,0
36,High,5,Old,4.3294711,0
36,Low,2,Old,6.5859375,0
36,Low,1,Old,5.7377167,0
36,High,5,Old,4.7404385,0
36,Medium,3,Old,5.277029,0
36,Very high,2,Old,4.0160851,0
36,Very high,4,Old,5.8120136,0
36,Medium,6,Old,6.2299566,0
36,Very high,4,Old,5.4962173,0
36,Low,3,Old,5.1151066,0
36,Low,7,Old,4.9100971,0
36,High,3,Old,3.9256799,0
36,High,1,Old,4.8409038,0
36,Very high,1,Old,5.9306326,0
36,Medium,1,Old,5.9382777,0
36,Low,6,Old,4.0786862,0
36,Very high,7,Old,5.6824102,0
36,High,4,Old,6.4711142,0
36,Low,2,Old,4.3271523,0
36,Medium,5,Old,4.2170796,0
36,High,7,Old,4.8474975,0
36,Medium,3,Old,6.3848667,0
36,Low,4,Old,5.4308243,0
36,Low,4,Old,4.6596131,0
36,Very high,1,Old,5.8312812,0
36,Medium,1,Old,4.1344271,0
36,Medium,2,Old,6.3007317,0
36,Medium,3,Old,6.007659,0
36,Low,6,Old,7.4426064,0
36,Medium,5,Old,4.610651,0
36,Low,3,Old,4.4555063,0
36,High,1,Old,6.5884728,0
36,Medium,2,Old,5.0627084,0
36,High,7,Old,4.6111979,0
36,Medium,7,Old,5.1921973,0
36,Low,5,Old,4.7693892,0
36,Low,5,Old,5.951539,0
36,High,6,Old,5.8867912,0
36,Very high,3,Old,5.7262349,0
36,Very high,5,Old,3.5255446,0
36,Low,3,Old,5.0181975,0
36,Low,6,Old,4.6907287,0
36,Low,4,Old,4.6909537,0
36,Low,2,Old,6.3934073,0
36,High,6,Old,4.8003583,0
36,High,3,Old,6.0111876,0
36,Low,2,Old,4.6022644,0
36,Medium,5,Old,5.2602472,0
36,Medium,1,Old,5.0083947,0
36,Medium,7,Old,4.468442,0
36,Medium,2,Old,3.5394411,0
36,Medium,3,Old,5.3533711,0
36,High,7,Old,4.7372985,0
36,Medium,1,Old,6.6260238,0
36,Very high,3,Old,4.9770036,0
36,Medium,3,Old,5.0063734,0
36,Low,1,Old,6.1921649,0
36,Very high,4,Old,5.589201,0
36,Low,5,Old,5.2640929,0
36,Low,7,Old,4.3504753,0
36,Medium,6,Old,6.3158798,0
36,Low,4,Old,6.8342009,0
36,Medium,7,Old,5.4730206,0
36,Low,4,Old,4.5539627,0
36,Medium,7,Old,4.6366434,0
36,Low,3,Old,6.9445906,0
36,Low,6,Old,7.6802197,0
36,Low,6,Old,4.7812853,0
36,Medium,7,Old,5.0728312,0
36,Very high,3,Old,4.6227059,0
36,High,5,Old,5.2117577,0
36,Medium,7,Old,3.0132687,0
36,High,5,Old,6.5209193,0
36,Very high,7,Old,5.1852183,0
36,Low,5,Old,5.837894,0
36,Medium,7,Old,6.5935645,0
36,High,1,Old,4.5223041,0
36,Medium,2,Old,5.4852386,0
36,Medium,4,Old,4.0928707,0
36,Very high,7,Old,4.7302246,0
36,Low,1,Old,4.8477373,0
36,Very high,2,Old,5.9743094,0
36,Very high,3,Old,5.6864858,0
36,Very high,1,Old,5.1326966,0
36,Medium,6,Old,5.4093308,0
36,High,7,Old,5.9742713,0
36,Very high,2,Old,4.8390584,0
36,Very high,1,Old,6.2265806,0
36,Low,1,Old,5.0540752,0
36,Very high,2,Old,5.9845114,0
36,Medium,4,Old,4.2991638,0
36,Low,5,Old,4.7495522,0
36,Low,1,Old,5.6904049,0
36,Very high,1,Old,5.6456599,0
36,Very high,4,Old,4.5917988,0
36,Very high,1,Old,5.2787266,0
36,Medium,5,Old,6.2004414,0
36,Medium,4,Old,6.5020604,0
36,High,6,Old,4.899035,0
36,Low,1,Old,4.6252971,0
36,Very high,2,Old,6.2384338,0
36,Very high,6,Old,5.1543756,0
36,Low,5,Old,6.6756144,0
36,Low,3,Old,5.9513421,0
36,Medium,5,Old,5.04458,0
36,Medium,1,Old,5.0477862,0
36,Very high,7,Old,5.9018893,0
36,Very high,1,Old,5.4608064,0
36,Very high,7,Old,5.6046715,0
36,Low,7,Old,6.2452645,0
36,Medium,1,Old,5.4415011,0
36,Medium,1,Old,5.9396453,0
36,Medium,2,Old,5.6559782,0
36,Medium,6,Old,5.3794556,0
36,Medium,5,Old,4.9448981,0
36,Very high,7,Old,5.1616631,0
36,High,4,Old,4.8441238,0
36,High,2,Old,5.1108422,0
36,Medium,1,Old,5.4741826,0
36,Medium,4,Old,7.0604911,0
36,Medium,1,Old,6.6772189,0
36,High,6,Old,3.8072705,0
36,Low,1,Old,4.8463259,0
36,Medium,6,Old,5.1969943,0
36,High,3,Old,4.7576127,0
36,Very high,6,Old,5.9834428,0
36,High,1,Old,4.8063998,0
36,Low,2,Old,4.7772522,0
36,High,1,Old,4.8788795,0
36,Very high,3,Old,5.1038761,0
36,High,1,Old,4.7093911,0
36,Very high,5,Old,4.8549232,0
36,High,3,Old,4.4725599,0
36,Very high,6,Old,3.8156784,0
36,Very high,1,Old,5.4003587,0
36,High,4,Old,3.5003738,0
36,Very high,5,Old,5.8055668,0
36,Medium,4,Old,4.6874518,0
36,Very high,5,Old,5.9623408,0
36,Medium,3,Old,4.9921842,0
36,Low,7,Old,4.6785417,0
36,Medium,1,Old,6.5244703,0
36,Very high,5,Old,5.2109251,0
36,High,2,Old,5.7738585,0
36,Low,1,Old,5.0128555,0
36,Very high,2,Old,5.5924115,0
36,High,1,Old,4.457962,0
36,Medium,1,Old,6.7497821,0
36,Medium,2,Old,4.3717055,0
36,Medium,4,Old,6.157846,0
37,Medium,1,Old,1.7343167,0
37,Very high,6,Old,3.201699,0
37,Low,6,Old,3.5152795,0
37,Low,1,Old,3.4277914,0
37,Medium,6,Old,3.0523598,0
37,Very high,1,Old,4.3863778,0
37,Low,6,Old,3.5813341,0
37,Low,7,Old,3.255409,0
37,Very high,6,Old,4.020453,0
37,Medium,7,Old,2.6905527,0
37,Very high,6,Old,2.0986071,0
37,High,1,Old,4.6581764,0
37,High,7,Old,2.8278742,0
37,Low,1,Old,2.3196931,0
37,Very high,3,Old,4.4307942,0
37,High,1,Old,2.1538086,0
37,Low,3,Old,3.1269457,0
37,Medium,3,Old,3.4849968,0
37,Low,3,Old,2.4987795,0
37,High,3,Old,4.3051968,0
37,Very high,3,Old,3.3913407,0
37,Low,3,Old,3.8792074,0
37,High,3,Old,3.1634309,0
37,Very high,3,Old,3.0849802,0
37,Medium,7,Old,2.466018,0
37,Very high,3,Old,2.5748668,0
37,Low,3,Old,3.1179388,0
37,Medium,2,Old,3.1433845,0
37,Medium,3,Old,3.7879665,0
37,Low,4,Old,3.0657115,0
37,Very high,4,Old,3.5430288,0
37,Very high,2,Old,2.5085738,0
37,High,4,Old,3.4403453,0
37,Low,4,Old,2.7253349,0
37,Very high,2,Old,3.8541601,0
37,High,4,Old,4.4512653,0
37,Low,2,Old,3.7278383,0
37,Medium,2,Old,2.1883121,0
37,Low,7,Old,3.6420119,0
37,Low,7,Old,2.5342579,0
37,Very high,4,Old,3.1057172,0
37,Low,4,Old,3.3581386,0
37,Very high,7,Old,3.7248807,0
37,Low,2,Old,3.6333456,0
37,Very high,2,Old,3.7974043,0
37,Medium,4,Old,3.2517171,0
37,Low,4,Old,3.3884706,0
37,Low,1,Old,3.5427911,0
37,Very high,4,Old,3.5230823,0
37,High,2,Old,5.0715461,0
37,Very high,7,Old,4.5324512,0
37,Very high,4,Old,1.412951,0
37,Low,2,Old,2.989392,0
37,High,2,Old,3.2688406,0
37,Very high,2,Old,2.7729809,0
37,Low,2,Old,3.3027024,0
37,Very high,1,Old,3.1450133,0
37,Medium,1,Old,3.0187175,0
37,Medium,4,Old,3.191098,0
37,Low,5,Old,3.7558475,0
37,Very high,5,Old,1.9726218,0
37,High,5,Old,3.0561018,0
37,Low,5,Old,3.8782823,0
37,Very high,1,Old,1.9786544,0
37,Medium,6,Old,2.0972939,0
37,High,5,Old,4.458766,0
37,Very high,1,Old,3.3932672,0
37,Low,1,Old,3.7966554,0
37,Medium,1,Old,3.1736543,0
37,Very high,5,Old,4.4385118,0
37,Low,5,Old,3.7015579,0
37,Low,1,Old,3.88711,0
37,Very high,7,Old,2.0825877,0
37,Very high,1,Old,3.4986742,0
37,Medium,5,Old,2.8745115,0
37,Low,5,Old,3.420244,0
37,Very high,5,Old,4.2499714,0
37,High,1,Old,4.1682978,0
37,Very high,5,Old,2.9175627,0
37,Low,1,Old,2.9305434,0
37,High,1,Old,3.4470997,0
37,Very high,1,Old,2.5631635,0
37,Low,1,Old,2.9871814,0
37,Medium,5,Old,2.6761448,0
37,Medium,1,Old,3.5638695,0
37,Low,6,Old,3.5917654,0
37,Very high,6,Old,3.061094,0
37,Low,7,Old,3.7024183,0
37,High,6,Old,3.8407631,0
37,Low,6,Old,3.3700693,0
37,High,7,Old,5.594027,0
37,Very high,7,Old,2.4762931,0
37,Very high,1,Old,2.4663739,0
37,High,6,Old,4.0665588,0
37,Very high,1,Old,3.9195271,0
37,Low,1,Old,3.6247661,0
38,Low,5,Old,3.147346,0
38,Medium,7,Old,3.5539856,0
38,Medium,2,Old,2.662771,0
38,Low,1,Old,3.8055663,0
38,Low,6,Old,2.8263569,0
38,Low,6,Old,1.7337674,0
38,Very high,6,Old,2.7845476,0
38,High,6,Old,3.2054234,0
38,High,7,Old,1.7137076,0
38,Medium,1,Old,2.9954355,0
38,Medium,1,Old,3.3842714,0
38,High,1,Old,2.9137945,0
38,Low,6,Old,2.6016674,0
38,High,3,Old,3.5681708,0
38,Low,7,Old,2.551626,0
38,Very high,1,Old,3.5388007,0
38,High,6,Old,3.0437438,0
38,Low,6,Old,2.0253253,0
38,Low,6,Old,3.0963755,0
38,Low,7,Old,3.4809327,0
38,Medium,1,Old,3.4608684,0
38,Low,6,Old,4.4553537,0
38,Low,2,Old,3.2967975,0
38,High,1,Old,3.6297359,0
38,Medium,6,Old,2.7128797,0
38,Medium,1,Old,2.9284582,0
38,Medium,7,Old,3.0624075,0
38,Low,1,Old,3.0354164,0
38,Medium,3,Old,1.8604237,0
38,Medium,6,Old,2.4617066,0
38,Medium,7,Old,3.9701979,0
38,High,2,Old,3.3826852,0
38,Low,3,Old,2.9955561,0
38,Medium,2,Old,2.786644,0
38,Low,1,Old,3.475276,0
38,High,6,Old,3.1248591,0
38,Medium,4,Old,3.1791885,0
38,Very high,2,Old,3.4130843,0
38,Medium,7,Old,3.1565323,0
38,Low,1,Old,3.2331643,0
38,Medium,3,Old,3.3776772,0
38,Low,4,Old,3.4806027,0
38,Low,4,Old,2.2839732,0
38,High,2,Old,2.740237,0
38,Medium,2,Old,3.054379,0
38,Medium,2,Old,2.5966394,0
38,Low,1,Old,3.0553863,0
38,Low,4,Old,3.4357152,0
38,Medium,6,Old,4.0736804,0
38,High,4,Old,1.908999,0
38,Low,4,Old,3.1046898,0
38,High,1,Old,2.7995045,0
38,Low,2,Old,3.078851,0
38,High,4,Old,3.7077165,0
38,Medium,2,Old,3.2666907,0
38,Low,6,Old,2.7378011,0
38,Very high,4,Old,2.7766967,0
38,Low,4,Old,2.8689246,0
38,Medium,3,Old,3.3995142,0
38,Medium,4,Old,3.9943357,0
38,Medium,2,Old,3.039654,0
38,Low,3,Old,2.6986535,0
38,Low,7,Old,2.7691758,0
38,Low,4,Old,2.5837681,0
38,Very high,6,Old,2.6470437,0
38,Low,1,Old,3.9732807,0
38,Low,7,Old,3.7117727,0
38,Low,3,Old,4.5353985,0
38,Low,2,Old,2.1456904,0
38,Medium,4,Old,3.5931585,0
38,Medium,2,Old,3.6281276,0
38,Low,2,Old,2.1903095,0
38,Very high,2,Old,3.4117339,0
38,Medium,4,Old,3.4206765,0
38,High,2,Old,2.3699999,0
38,Low,4,Old,3.0389612,0
38,Medium,7,Old,3.73137,0
38,High,6,Old,2.9670677,0
38,Low,2,Old,3.1282973,0
38,Medium,6,Old,3.5480917,0
38,Medium,6,Old,2.4912336,0
38,Medium,4,Old,2.4778178,0
38,Medium,4,Old,3.6527839,0
38,High,4,Old,3.2845018,0
38,High,2,Old,3.4289701,0
38,Low,2,Old,3.0347521,0
38,High,1,Old,2.0194399,0
38,Low,2,Old,3.7559762,0
38,High,3,Old,2.8762224,0
38,Low,2,Old,3.7417872,0
38,Very high,4,Old,2.9163256,0
38,Low,3,Old,2.0995481,0
38,Medium,2,Old,3.234993,0
38,Medium,4,Old,3.3192985,0
38,High,4,Old,3.2341366,0
38,Very high,1,Old,2.898293,0
38,Low,3,Old,2.6362531,0
38,Medium,4,Old,3.1066811,0
38,Low,3,Old,3.571588,0
38,Low,1,Old,2.6533048,0
38,Low,4,Old,3.3325837,0
38,Low,1,Old,3.8990314,0
38,Medium,1,Old,3.237766,0
38,High,1,Old,2.516989,0
38,Medium,3,Old,3.3427367,0
38,Medium,5,Old,3.8471437,0
38,Medium,3,Old,3.905401,0
38,Medium,1,Old,3.2332494,0
38,High,3,Old,3.1843481,0
38,Low,5,Old,3.0894983,0
38,Low,5,Old,3.1407263,0
38,Low,6,Old,2.6396053,0
38,Very high,1,Old,3.0797067,0
38,Low,3,Old,2.9855151,0
38,Low,5,Old,3.7136393,0
38,Medium,7,Old,2.1196988,0
38,High,5,Old,3.2863107,0
38,Low,7,Old,2.991502,0
38,Medium,7,Old,2.9001555,0
38,High,7,Old,3.1786187,0
38,Low,5,Old,4.0291495,0
38,High,1,Old,2.8737833,0
38,Medium,1,Old,2.7882869,0
38,Low,7,Old,2.0994043,0
38,Medium,1,Old,3.8371522,0
38,Very high,7,Old,2.7803063,0
38,Medium,3,Old,4.0924478,0
38,High,5,Old,3.1788929,0
38,Low,1,Old,3.1678302,0
38,Medium,1,Old,3.1179836,0
38,Very high,5,Old,3.4225721,0
38,Low,7,Old,3.4432509,0
38,Medium,6,Old,3.9869528,0
38,High,7,Old,3.1245794,0
38,Medium,1,Old,3.0938597,0
38,Low,3,Old,3.355962,0
38,Low,5,Old,3.8254659,0
38,Medium,7,Old,2.4783657,0
38,Medium,1,Old,2.7290847,0
38,Medium,5,Old,2.6214433,0
38,High,5,Old,2.9413478,0
38,Medium,1,Old,3.012409,0
38,Medium,3,Old,2.7149537,0
38,Medium,6,Old,2.6135988,0
38,Medium,5,Old,3.0952148,0
38,Low,1,Old,3.0500796,0
38,Low,1,Old,3.0785432,0
38,Very high,5,Old,3.375757,0
38,Low,1,Old,3.8080273,0
38,High,1,Old,1.5096387,0
38,Medium,1,Old,2.7836933,0
38,High,5,Old,3.1063235,0
38,Medium,5,Old,3.2782037,0
38,Medium,5,Old,2.6237674,0
38,Low,1,Old,2.5964434,0
38,Very high,3,Old,3.5945287,0
38,High,1,Old,2.0515792,0
38,Low,5,Old,3.0041006,0
38,Very high,1,Old,3.031275,0
38,Low,1,Old,2.9752793,0
38,Medium,5,Old,2.5738263,0
38,Very high,7,Old,3.8540535,0
38,Medium,3,Old,2.1630096,0
38,Medium,1,Old,3.6143517,0
38,Low,1,Old,2.2721071,0
38,High,3,Old,2.9847553,0
38,Low,7,Old,3.5817072,0
38,Medium,5,Old,3.2335627,0
38,High,7,Old,3.1327741,0
38,Low,1,Old,2.7515025,0
38,Medium,1,Old,2.8638933,0
38,Very high,3,Old,3.2210288,0
38,Medium,6,Old,3.8904068,0
38,Low,5,Old,2.5664804,0
38,Medium,5,Old,3.2009146,0
38,Medium,1,Old,3.2127161,0
39,Very high,6,Old,3.3181369,0
39,Medium,5,Old,3.25441,0
39,Low,7,Old,2.5034249,0
39,Very high,4,Old,3.5188725,0
39,High,4,Old,4.1086373,0
39,Very high,3,Old,3.3905051,0
39,High,6,Old,3.7054999,0
39,Low,5,Old,2.6483476,0
39,Low,3,Old,3.6292145,0
39,Medium,7,Old,4.1471162,0
39,Very high,6,Old,3.5421743,0
39,Very high,2,Old,4.0097022,0
39,High,2,Old,4.1570549,0
39,Low,4,Old,2.4931364,0
39,Low,6,Old,3.4847853,0
39,Very high,3,Old,4.6864924,0
39,Low,1,Old,3.4945014,0
39,Low,1,Old,3.0337923,0
39,Very high,1,Old,2.8775094,0
39,Very high,4,Old,4.1000237,0
39,Very high,1,Old,2.9420967,0
39,Very high,1,Old,3.9342585,0
39,Medium,4,Old,2.7013361,0
39,Very high,5,Old,3.2397604,0
39,High,7,Old,3.837069,0
39,Medium,7,Old,3.0362656,0
39,Low,3,Old,2.7139471,0
39,Low,2,Old,2.434907,0
39,Medium,3,Old,2.5234492,0
39,Very high,1,Old,3.4126265,0
39,Very high,7,Old,3.1409771,0
39,Low,6,Old,2.789454,0
39,Medium,1,Old,2.992274,0
39,Medium,5,Old,3.5721462,0
39,Very high,4,Old,3.3002603,0
39,Very high,1,Old,2.8944502,0
39,Very high,7,Old,3.1276653,0
39,Low,7,Old,2.8479769,0
39,Medium,1,Old,3.5687432,0
39,Low,5,Old,3.4402099,0
39,Very high,5,Old,3.4553571,0
39,Medium,3,Old,3.5331678,0
39,Medium,3,Old,3.6929548,0
39,Low,1,Old,3.846689,0
39,Very high,2,Old,2.8908429,0
39,Medium,1,Old,2.4655151,0
39,Very high,2,Old,3.5778644,0
39,Medium,4,Old,3.8143516,0
39,Low,4,Old,2.8527687,0
39,Low,3,Old,2.0309739,0
39,Low,2,Old,3.2709765,0
39,High,3,Old,3.0527885,0
39,Very high,1,Old,2.5972621,0
39,Low,6,Old,3.9294739,0
39,Very high,4,Old,2.7629213,0
39,Low,1,Old,3.6415641,0
39,Very high,1,Old,3.2321002,0
39,Medium,6,Old,3.6643209,0
39,Very high,5,Old,2.2563694,0
39,Low,7,Old,3.976054,0
39,Very high,1,Old,2.8826005,0
39,Low,6,Old,2.9137571,0
39,Medium,1,Old,2.3741241,0
39,High,2,Old,3.5736432,0
39,Very high,6,Old,3.0036578,0
39,Medium,6,Old,2.6928563,0
39,Very high,5,Old,3.3911867,0
39,Very high,1,Old,2.6046147,0
39,Low,5,Old,2.0660417,0
39,High,6,Old,2.7663946,0
39,Low,1,Old,3.3876688,0
39,Medium,3,Old,2.9017851,0
39,Low,2,Old,3.2176962,0
39,Medium,1,Old,3.3746076,0
39,Low,1,Old,2.5244172,0
39,Very high,5,Old,2.4731214,0
39,Medium,2,Old,2.8210135,0
39,Low,3,Old,4.1394076,0
39,Medium,1,Old,2.1518786,0
39,High,1,Old,3.519619,0
39,Low,1,Old,2.2596049,0
39,Very high,7,Old,2.7559276,0
39,Very high,6,Old,3.1851993,0
39,Medium,7,Old,3.2021742,0
39,Medium,1,Old,3.5147421,0
39,Medium,5,Old,2.8582418,0
39,Low,5,Old,3.6592174,0
39,Very high,1,Old,3.2285421,0
39,Very high,2,Old,3.3505292,0
39,Medium,2,Old,3.6340806,0
39,High,5,Old,3.8516784,0
39,Medium,6,Old,2.3651495,0
39,Very high,1,Old,3.0958767,0
39,Medium,7,Old,2.6633074,0
39,Low,4,Old,3.6992128,0
39,Medium,2,Old,4.0459414,0
39,Medium,5,Old,2.7179587,0
39,Low,5,Old,3.2245488,0
39,Medium,4,Old,3.4677777,0
39,Very high,6,Old,2.4742088,0
39,Very high,5,Old,1.6271883,0
39,Low,1,Old,2.0728271,0
39,Medium,5,Old,3.254575,0
39,High,3,Old,3.9667957,0
39,High,1,Old,3.361016,0
39,Very high,2,Old,3.526453,0
39,Very high,7,Old,3.5696251,0
39,Medium,1,Old,2.6838667,0
39,Medium,2,Old,4.2779956,0
39,Low,7,Old,3.7056472,0
39,Medium,3,Old,3.2726433,0
39,Low,3,Old,3.2139461,0
39,High,1,Old,3.4738705,0
39,Medium,6,Old,2.7955482,0
39,Medium,6,Old,3.2072563,0
39,Low,7,Old,2.4214082,0
39,Very high,4,Old,2.2429702,0
39,High,7,Old,3.6884155,0
39,Medium,2,Old,2.5586798,0
39,Very high,4,Old,3.8183923,0
39,Low,6,Old,3.6583107,0
39,Low,4,Old,4.0569401,0
39,Low,2,Old,2.027096,0
39,Low,1,Old,1.830484,0
39,Low,2,Old,3.0179913,0
39,Medium,4,Old,2.7063916,0
39,Very high,3,Old,3.0346756,0
39,Very high,2,Old,2.0363469,0
39,High,4,Old,3.1848757,0
39,Medium,1,Old,3.4053364,0
39,Low,4,Old,3.762166,0
39,Medium,7,Old,3.4076638,0
39,High,1,Old,3.4228518,0
39,Medium,1,Old,2.4481094,0
39,High,5,Old,3.6145465,0
39,Very high,7,Old,2.7677474,0
39,Very high,3,Old,2.7990563,0
39,Medium,4,Old,2.8794441,0
39,Very high,7,Old,2.5720332,0
39,Very high,3,Old,1.6440432,0
39,Very high,1,Old,3.5856767,0
39,Very high,6,Old,2.5182962,0
39,Low,1,Old,3.1425512,0
39,Very high,3,Old,3.665273,0
40,Medium,3,Old,5.3190536,0
40,Medium,2,Old,4.9334469,0
40,Low,1,Old,2.7258408,0
40,Very high,3,Old,5.0104604,0
40,Very high,6,Old,3.9634488,0
40,Very high,7,Old,4.2487617,0
40,Medium,4,Old,4.6079249,0
40,Medium,4,Old,4.641808,0
40,Low,6,Old,2.4331269,0
40,Low,6,Old,4.4512587,0
40,Medium,3,Old,4.2226667,0
40,Medium,3,Old,2.8176861,0
40,Very high,3,Old,4.4026246,0
40,High,3,Old,4.222013,0
40,Very high,3,Old,3.6711926,0
40,Low,3,Old,2.0786798,0
40,Medium,6,Old,4.0821328,0
40,Low,6,Old,4.8862982,0
40,Medium,2,Old,3.9318345,0
40,Medium,1,Old,3.3578811,0
40,High,5,Old,5.5202913,0
40,High,1,Old,4.7899384,0
40,Very high,1,Old,4.5438094,0
40,Low,1,Old,3.169276,0
40,Medium,6,Old,3.8677347,0
40,Medium,6,Old,4.48703,0
40,High,2,Old,5.3925042,0
40,Medium,1,Old,3.3743858,0
40,Very high,6,Old,4.7105012,0
40,Very high,6,Old,4.2909427,0
40,Very high,2,Old,3.5813551,0
40,Medium,1,Old,4.06282,0
40,Very high,1,Old,4.791707,0
40,Very high,6,Old,3.0747488,0
40,Low,6,Old,3.7408304,0
40,Low,2,Old,3.0199842,0
40,Medium,2,Old,3.7682316,0
40,Very high,6,Old,3.1056168,0
40,Low,6,Old,4.0236006,0
40,Medium,1,Old,4.5563602,0
40,Low,5,Old,4.4890523,0
40,Very high,1,Old,5.0808382,0
40,Low,5,Old,5.6703053,0
40,Medium,1,Old,4.6490355,0
40,High,1,Old,4.2036486,0
40,Medium,7,Old,3.2478173,0
40,Very high,5,Old,3.0788074,0
40,Low,7,Old,5.0576911,0
40,Medium,6,Old,4.0460649,0
40,Medium,3,Old,4.492137,0
40,High,3,Old,4.7528691,0
40,High,1,Old,3.5010145,0
40,Low,6,Old,3.4585254,0
40,Medium,1,Old,4.1084728,0
40,Very high,5,Old,4.8068643,0
40,High,5,Old,5.8328185,0
40,Medium,5,Old,2.5977747,0
40,Low,5,Old,4.6099257,0
40,Medium,1,Old,4.0268111,0
40,Low,1,Old,4.3859181,0
40,Low,5,Old,4.9502435,0
40,Medium,6,Old,4.1287484,0
40,Very high,5,Old,4.3494787,0
40,High,7,Old,3.415298,0
40,Medium,5,Old,5.5955195,0
40,High,5,Old,4.47611,0
40,Low,7,Old,2.9974637,0
40,High,2,Old,4.3808289,0
40,Very high,1,Old,3.3550997,0
40,Very high,1,Old,4.584321,0
40,Very high,4,Old,3.9542661,0
40,Low,7,Old,4.683917,0
40,Low,3,Old,5.9303527,0
40,Very high,7,Old,3.8118477,0
40,Medium,5,Old,3.6793261,0
40,Very high,4,Old,4.69491,0
40,High,4,Old,5.9025302,0
40,Very high,1,Old,3.5376332,0
40,Medium,2,Old,3.6615176,0
40,Low,2,Old,3.2651334,0
40,High,5,Old,4.7752652,0
40,Low,7,Old,3.5911081,0
40,Very high,5,Old,2.9503641,0
40,Low,3,Old,2.8659451,0
40,Low,4,Old,4.7737226,0
40,Low,4,Old,4.0939007,0
40,Medium,3,Old,3.8702559,0
40,Medium,7,Old,4.0692873,0
40,Medium,3,Old,3.4305432,0
40,Very high,2,Old,5.2353344,0
40,Low,3,Old,4.6603494,0
40,Very high,1,Old,4.8086214,0
40,Low,3,Old,3.8892117,0
40,Very high,1,Old,3.2418175,0
40,Very high,2,Old,4.0015912,0
40,Very high,2,Old,3.0596848,0
40,Low,4,Old,5.2884665,0
40,Low,2,Old,3.9818358,0
40,Low,4,Old,3.9814954,0
40,Very high,4,Old,4.1794243,0
40,Very high,4,Old,4.4079671,0
40,Low,2,Old,4.8533072,0
40,High,1,Old,6.4006147,0
40,Low,1,Old,3.9037161,0
40,Medium,6,Old,5.1914411,0
40,Very high,3,Old,3.9244156,0
40,High,6,Old,4.680428,0
40,Very high,4,Old,4.8314528,0
40,Low,2,Old,3.2557478,0
40,Low,2,Old,5.8096542,0
40,Medium,5,Old,5.1254506,0
40,Low,5,Old,3.8725371,0
40,Very high,7,Old,5.7653322,0
40,Low,1,Old,5.8280368,0
40,High,2,Old,6.535943,0
40,Low,4,Old,3.1242564,0
40,Very high,2,Old,5.1559124,0
40,Medium,4,Old,4.3424859,0
40,Medium,7,Old,3.5638447,0
